,nm_uf,uf,cod_mun,nm_mun,tipo,cod_uf,pop
2155,Bahia,BA,2926806,Rio do Antônio,RuralAdjacente,29,15521
2156,Bahia,BA,2926905,Rio do Pires,RuralRemoto,29,11672
2157,Bahia,BA,2927002,Rio Real,IntermediarioAdjacente,29,41209
2158,Bahia,BA,2927101,Rodelas,IntermediarioAdjacente,29,9.548(16)
2159,Bahia,BA,2927200,Ruy Barbosa,IntermediarioAdjacente,29,30900
2160,Bahia,BA,2927309,Salinas da Margarida,RuralAdjacente,29,16047
2161,Bahia,BA,2927408,Salvador,Urbano,29,2900319
2162,Bahia,BA,2927507,Santa Bárbara,RuralAdjacente,29,20971
2163,Bahia,BA,2927606,Santa Brígida,RuralAdjacente,29,13917
2164,Bahia,BA,2927705,Santa Cruz Cabrália,IntermediarioAdjacente,29,28058
2165,Bahia,BA,2927804,Santa Cruz da Vitória,IntermediarioAdjacente,29,6241
2166,Bahia,BA,2927903,Santa Inês,IntermediarioAdjacente,29,10583
2167,Bahia,BA,2928000,Santaluz,IntermediarioAdjacente,29,37704
2168,Bahia,BA,2928059,Santa Luzia,RuralAdjacente,29,12308
2169,Bahia,BA,2928109,Santa Maria da Vitória,Urbano,29,39707
2170,Bahia,BA,2928208,Santana,RuralAdjacente,29,26792
2171,Bahia,BA,2928307,Santanópolis,RuralAdjacente,29,8987
2172,Bahia,BA,2928406,Santa Rita de Cássia,IntermediarioAdjacente,29,28613
2173,Bahia,BA,2928505,Santa Teresinha,RuralAdjacente,29,10520
2174,Bahia,BA,2928604,Santo Amaro,Urbano,29,60190
2175,Bahia,BA,2928703,Santo Antônio de Jesus,Urbano,29,103204
2176,Bahia,BA,2928802,Santo Estêvão,IntermediarioAdjacente,29,53666
2177,Bahia,BA,2928901,São Desidério,RuralAdjacente,29,34764
2178,Bahia,BA,2928950,São Domingos,RuralAdjacente,29,9085
2179,Bahia,BA,2929008,São Félix,Urbano,29,14784
2180,Bahia,BA,2929057,São Félix do Coribe,Urbano,29,15543
2181,Bahia,BA,2929107,São Felipe,RuralAdjacente,29,21083
2182,Bahia,BA,2929206,São Francisco do Conde,Urbano,29,40664
2183,Bahia,BA,2929255,São Gabriel,RuralAdjacente,29,18785
2184,Bahia,BA,2929305,São Gonçalo dos Campos,IntermediarioAdjacente,29,38315
2185,Bahia,BA,2929354,São José da Vitória,RuralAdjacente,29,5562
2186,Bahia,BA,2929370,São José do Jacuípe,RuralAdjacente,29,10546
2187,Bahia,BA,2929404,São Miguel das Matas,RuralAdjacente,29,11733
2188,Bahia,BA,2929503,São Sebastião do Passé,Urbano,29,44554
2189,Bahia,BA,2929602,Sapeaçu,RuralAdjacente,29,17421
2190,Bahia,BA,2929701,Sátiro Dias,RuralAdjacente,29,17330
2191,Bahia,BA,2929750,Saubara,RuralAdjacente,29,12163
2192,Bahia,BA,2929800,Saúde,RuralAdjacente,29,12971
2193,Bahia,BA,2929909,Seabra,RuralAdjacente,29,44370
2194,Bahia,BA,2930006,Sebastião Laranjeiras,RuralAdjacente,29,11586
2195,Bahia,BA,2930105,Senhor do Bonfim,Urbano,29,79813
2196,Bahia,BA,2930154,Serra do Ramalho,RuralAdjacente,29,31362
2197,Bahia,BA,2930204,Sento Sé,RuralAdjacente,29,41279
2198,Bahia,BA,2930303,Serra Dourada,RuralAdjacente,29,17261
2199,Bahia,BA,2930402,Serra Preta,RuralAdjacente,29,14531
2200,Bahia,BA,2930501,Serrinha,Urbano,29,81693
2201,Bahia,BA,2930600,Serrolândia,RuralAdjacente,29,13490
2202,Bahia,BA,2930709,Simões Filho,Urbano,29,137117
2203,Bahia,BA,2930758,Sítio do Mato,RuralAdjacente,29,13104
2204,Bahia,BA,2930766,Sítio do Quinto,RuralAdjacente,29,9431
2205,Bahia,BA,2930774,Sobradinho,Urbano,29,23274
2206,Bahia,BA,2930808,Souto Soares,RuralAdjacente,29,17118
2207,Bahia,BA,2930907,Tabocas do Brejo Velho,RuralAdjacente,29,12515
2208,Bahia,BA,2931004,Tanhaçu,RuralAdjacente,29,20383
2209,Bahia,BA,2931053,Tanque Novo,RuralAdjacente,29,17518
2210,Bahia,BA,2931103,Tanquinho,RuralAdjacente,29,7936
2211,Bahia,BA,2931202,Taperoá,RuralAdjacente,29,21421
2212,Bahia,BA,2931301,Tapiramutá,IntermediarioAdjacente,29,16939
2213,Bahia,BA,2931350,Teixeira de Freitas,Urbano,29,164290
2214,Bahia,BA,2931400,Teodoro Sampaio,RuralAdjacente,29,7296
2215,Bahia,BA,2931509,Teofilândia,RuralAdjacente,29,22590
2216,Bahia,BA,2931608,Teolândia,RuralAdjacente,29,15097
2217,Bahia,BA,2931707,Terra Nova,RuralAdjacente,29,13018
2218,Bahia,BA,2931806,Tremedal,RuralAdjacente,29,15996
2219,Bahia,BA,2931905,Tucano,RuralAdjacente,29,50903
2220,Bahia,BA,2932002,Uauá,RuralAdjacente,29,23991
2221,Bahia,BA,2932101,Ubaíra,RuralAdjacente,29,19860
2222,Bahia,BA,2932200,Ubaitaba,IntermediarioAdjacente,29,18647
2223,Bahia,BA,2932309,Ubatã,IntermediarioAdjacente,29,27481
2224,Bahia,BA,2932408,Uibaí,RuralAdjacente,29,13894
2225,Bahia,BA,2932457,Umburanas,RuralAdjacente,29,19573
2226,Bahia,BA,2932507,Una,RuralAdjacente,29,18108
2227,Bahia,BA,2932606,Urandi,RuralAdjacente,29,16672
2228,Bahia,BA,2932705,Uruçuca,IntermediarioAdjacente,29,20312
2229,Bahia,BA,2932804,Utinga,IntermediarioAdjacente,29,19330
2230,Bahia,BA,2932903,Valença,Urbano,29,97873
2231,Bahia,BA,2933000,Valente,IntermediarioAdjacente,29,29111
2232,Bahia,BA,2933059,Várzea da Roça,RuralAdjacente,29,14135
2233,Bahia,BA,2933109,Várzea do Poço,RuralAdjacente,29,9247
2234,Bahia,BA,2933158,Várzea Nova,RuralAdjacente,29,12556
2235,Bahia,BA,2933174,Varzedo,RuralAdjacente,29,8734
2236,Bahia,BA,2933208,Vera Cruz,Urbano,29,44185
2237,Bahia,BA,2933257,Vereda,RuralAdjacente,29,6105
2238,Bahia,BA,2933307,Vitória da Conquista,Urbano,29,343643
2239,Bahia,BA,2933406,Wagner,RuralAdjacente,29,9342
2240,Bahia,BA,2933455,Wanderley,RuralAdjacente,29,12125
2241,Bahia,BA,2933505,Wenceslau Guimarães,RuralAdjacente,29,20862
2242,Bahia,BA,2933604,Xique-Xique,Urbano,29,46562
2243,Minas Gerais,MG,3100104,Abadia dos Dourados,RuralAdjacente,31,7022
2244,Minas Gerais,MG,3100203,Abaeté,Urbano,31,23263
2245,Minas Gerais,MG,3100302,Abre Campo,RuralAdjacente,31,13434
2246,Minas Gerais,MG,3100401,Acaiaca,RuralAdjacente,31,3995
2247,Minas Gerais,MG,3100500,Açucena,RuralAdjacente,31,9270
2248,Minas Gerais,MG,3100609,Água Boa,RuralAdjacente,31,13319
2249,Minas Gerais,MG,3100708,Água Comprida,RuralAdjacente,31,1986
2250,Minas Gerais,MG,3100807,Aguanil,RuralAdjacente,31,4557
2251,Minas Gerais,MG,3100906,Águas Formosas,IntermediarioAdjacente,31,19285
2252,Minas Gerais,MG,3101003,Águas Vermelhas,RuralAdjacente,31,13656
2253,Minas Gerais,MG,3101102,Aimorés,IntermediarioAdjacente,31,25116
2254,Minas Gerais,MG,3101201,Aiuruoca,RuralAdjacente,31,5949
2255,Minas Gerais,MG,3101300,Alagoa,RuralAdjacente,31,2657
2256,Minas Gerais,MG,3101409,Albertina,RuralAdjacente,31,3015
2257,Minas Gerais,MG,3101508,Além Paraíba,Urbano,31,35438
2258,Minas Gerais,MG,3101607,Alfenas,Urbano,31,80973
2259,Minas Gerais,MG,3101631,Alfredo Vasconcelos,Urbano,31,7052
2260,Minas Gerais,MG,3101706,Almenara,Urbano,31,42380
2261,Minas Gerais,MG,3101805,Alpercata,RuralAdjacente,31,7448
2262,Minas Gerais,MG,3101904,Alpinópolis,Urbano,31,20059
2263,Minas Gerais,MG,3102001,Alterosa,RuralAdjacente,31,14566
2264,Minas Gerais,MG,3102050,Alto Caparaó,RuralAdjacente,31,5938
2265,Minas Gerais,MG,3102100,Alto Rio Doce,RuralAdjacente,31,10723
2266,Minas Gerais,MG,3102209,Alvarenga,RuralAdjacente,31,3783
2267,Minas Gerais,MG,3102308,Alvinópolis,RuralAdjacente,31,15135
2268,Minas Gerais,MG,3102407,Alvorada de Minas,RuralAdjacente,31,3605
2269,Minas Gerais,MG,3102506,Amparo do Serra,RuralAdjacente,31,4643
2270,Minas Gerais,MG,3102605,Andradas,Urbano,31,41704
2271,Minas Gerais,MG,3102704,Cachoeira de Pajeú,RuralAdjacente,31,9470
2272,Minas Gerais,MG,3102803,Andrelândia,IntermediarioAdjacente,31,12189
2273,Minas Gerais,MG,3102852,Angelândia,RuralAdjacente,31,8594
2274,Minas Gerais,MG,3102902,Antônio Carlos,Urbano,31,11471
2275,Minas Gerais,MG,3103009,Antônio Dias,RuralAdjacente,31,9233
2276,Minas Gerais,MG,3103108,Antônio Prado de Minas,RuralAdjacente,31,1577
2277,Minas Gerais,MG,3103207,Araçaí,RuralAdjacente,31,2360
